region_code,region_name,municipalty_code,municipalty_name,city_code,city_name,population_2015,population_2018,population_density_2015,population_density_2018,lon,lat
14,Västra Götalands län,1482,Kungälv,T4328,Diseröd,1328,1386,1126,1133,57.92506172026411,12.025871823783595
14,Västra Götalands län,1482,Kungälv,T4562,Duvesjön,296,310,640,664,57.95263970571076,12.021846464608204
14,Västra Götalands län,1482,Kungälv,T4458,Kareby och Ringby,237,237,427,422,57.91361207775546,11.920343335127955
14,Västra Götalands län,1482,Kungälv,T4444,Kode,1605,1634,989,996,57.94220677016206,11.850522288930742
14,Västra Götalands län,1482,Kungälv,T4446,Kovikshamn och Åkerhög,494,503,225,240,57.83286566428536,11.721460351554711
14,Västra Götalands län,1482,Kungälv,T4452,Kungälv,24101,19410,1648,1770,57.86840812464421,11.958920452264657
14,Västra Götalands län,1482,Kungälv,T4376,Kyrkeby och Nereby,260,358,290,280,57.80298455250421,11.848515144667202
14,Västra Götalands län,1482,Kungälv,T4480,Kärna,604,1097,748,931,57.84608546383399,11.795542845848821
14,Västra Götalands län,1482,Kungälv,T4494,Lundby och Rogstorp,203,265,388,424,57.92158049438669,11.912785768963776
14,Västra Götalands län,1482,Kungälv,T4504,Marstrand,381,375,1146,1134,57.88574797295744,11.580905034611787
14,Västra Götalands län,1482,Kungälv,T4536,Risby,218,236,285,303,57.89360079105458,11.861107382970621
14,Västra Götalands län,1482,Kungälv,T4652,Rörtången och Ödsmåls mosse,470,455,282,351,57.9113458625484,11.770915931810237
14,Västra Götalands län,1482,Kungälv,T4558,Signehög och Norrmannebo,239,242,249,251,57.99475819853996,12.114753207587693
14,Västra Götalands län,1482,Kungälv,T4604,Tjuvkil,1013,1124,308,339,57.896755506572276,11.742346094346443
14,Västra Götalands län,1482,Kungälv,T4453,Ytterby och Tega*,NA,6097,NA,1576,57.85208721958546,11.910985400899992
14,Västra Götalands län,1482,Kungälv,T4648,Ödsmål och Åsebyberg,257,283,327,352,57.916510412894205,11.80593822175812
14,Västra Götalands län,1484,Lysekil,T4316,Brastad,2289,2036,488,586,58.37685414874105,11.457798886329554
14,Västra Götalands län,1484,Lysekil,T4340,Fiskebäckskil,262,262,363,363,58.23826198299065,11.45442478314933
14,Västra Götalands län,1484,Lysekil,T4360,Grundsund,647,649,458,458,58.214143234997316,11.424467199955261
14,Västra Götalands län,1484,Lysekil,T4496,Lysekil,7734,7882,1643,1644,58.28120800660875,11.451647350589132
14,Västra Götalands län,1484,Lysekil,T4318,Rixö och Ryk*,NA,255,NA,218,58.36357413948276,11.458994001460892
14,Västra Götalands län,1485,Uddevalla,T4296,Ammenäs,563,603,379,406,58.31007710032969,11.821686851192615
14,Västra Götalands län,1485,Uddevalla,T4338,Fagerhult,499,469,396,433,58.42011936848396,12.023103564616529
14,Västra Götalands län,1485,Uddevalla,T4398,Hogstorp,384,389,634,628,58.39791339741547,11.759267032318716
14,Västra Götalands län,1485,Uddevalla,T4632,Kristevik och Sundsandvik,382,405,269,280,58.31584564022147,11.68850322788403
14,Västra Götalands län,1485,Uddevalla,T4454,Kurveröd,1408,1351,2092,2007,58.36389560233673,11.889688819825027
14,Västra Götalands län,1485,Uddevalla,T4482,Lanesund och Överby,461,530,480,558,58.33925893253947,11.717384720512966
14,Västra Götalands län,1485,Uddevalla,T4492,Ljungskile,3689,3905,925,974,58.21002214800219,11.905328164584796
14,Västra Götalands län,1485,Uddevalla,T4626,Sjöskogen och Strand,447,476,271,290,58.28441915484278,11.834449190149089
14,Västra Götalands län,1485,Uddevalla,T4586,Smedseröd,245,303,884,970,58.36739517616027,11.805566574833033
14,Västra Götalands län,1485,Uddevalla,T4534,"Strandskogen, Restenäs och Ulvesund",451,463,199,205,58.231160715781435,11.879478547865142
14,Västra Götalands län,1485,Uddevalla,T5546,Sundsstrand*,NA,298,NA,1571,58.32120957642006,11.87330137161644
14,Västra Götalands län,1485,Uddevalla,T4608,Uddevalla,34781,36038,1732,1835,58.352711504996336,11.915891741847833
14,Västra Götalands län,1485,Uddevalla,T5106,Utby,410,461,530,491,58.333810409603664,11.784521967752461
14,Västra Götalands län,1486,Strömstad,T4439,Kebal,340,395,197,190,58.95337474850508,11.140730953353696
14,Västra Götalands län,1486,Strömstad,T5544,Rossö,NA,221,NA,145,58.84842752737547,11.180792070859779
14,Västra Götalands län,1486,Strömstad,T4556,Skee,736,786,638,890,58.918968090363556,11.273885504572974
14,Västra Götalands län,1486,Strömstad,T4620,Stare,205,203,553,512,58.913338285776014,11.208015534770462
14,Västra Götalands län,1486,Strömstad,T4584,Strömstad,7176,7374,1540,1619,58.9397396697067,11.19723663246116
14,Västra Götalands län,1487,Vänersborg,T4760,Brålanda,1521,1554,832,848,58.56344391665409,12.349230414936816
14,Västra Götalands län,1487,Vänersborg,T4820,Frändefors,640,645,658,647,58.49688988230092,12.276872153453397
14,Västra Götalands län,1487,Vänersborg,T4330,Katrinedal,399,412,884,932,58.385041083275844,12.29298099330715
14,Västra Götalands län,1487,Vänersborg,T4974,Nordkroken,456,453,637,632,58.38250484691334,12.408813881409886
14,Västra Götalands län,1487,Vänersborg,T5112,Vargön,4981,5041,1243,1258,58.358677531511404,12.397874891546838
14,Västra Götalands län,1487,Vänersborg,T5132,Vänersborg,23119,23882,2043,2049,58.36499340709033,12.32546903046589
14,Västra Götalands län,1488,Trollhättan,T5020,Sjuntorp,2213,2152,800,767,58.20024831766825,12.236710944464589
14,Västra Götalands län,1488,Trollhättan,T5084,Trollhättan,48573,50032,1972,1924,58.275707822481436,12.299797351234226
14,Västra Götalands län,1488,Trollhättan,T5108,Upphärad,572,554,743,722,58.158067114494855,12.304775849783509
14,Västra Götalands län,1488,Trollhättan,T5038,Velanda,592,763,715,750,58.229280197271876,12.308488874569473
14,Västra Götalands län,1488,Trollhättan,T5128,Väne-Åsaka,327,352,543,576,58.24785487249383,12.418632136009652
14,Västra Götalands län,1489,Alingsås,T4700,Alingsås,26329,27266,1881,1934,57.93012275144909,12.530832798944926
14,Västra Götalands län,1489,Alingsås,T4634,Färgens östra strand,257,286,191,208,57.875661846908756,12.543910907138944
14,Västra Götalands län,1489,Alingsås,T4840,Gräfsnäs,393,395,392,426,58.083238846819484,12.493101126640283
14,Västra Götalands län,1489,Alingsås,T4870,Hjälmared,266,310,562,623,57.89245061071119,12.549194559335525
14,Västra Götalands län,1489,Alingsås,T4908,Ingared,1703,2207,783,670,57.86381547016015,12.445458237371655
14,Västra Götalands län,1489,Alingsås,T4502,Långared,264,281,217,231,58.04535068681166,12.519023277708325
14,Västra Götalands län,1489,Alingsås,T4530,Magra,208,212,344,339,58.11251074413724,12.623269443463967
14,Västra Götalands län,1489,Alingsås,T5044,Sollebrunn,1482,1533,776,801,58.12117782073707,12.530446257082847
14,Västra Götalands län,1489,Alingsås,T5052,Stora Mellby,349,360,476,492,58.1426550853025,12.580683154425492
14,Västra Götalands län,1489,Alingsås,T5136,Västerbodarna,1123,1339,452,451,57.885064816276,12.470893942785073
14,Västra Götalands län,1490,Borås,T4716,Aplared,463,450,719,697,57.64945910545816,13.072097455276143
14,Västra Götalands län,1490,Borås,T4748,Borgstena,426,428,397,400,57.88415876770486,13.016977363863667
14,Västra Götalands län,1490,Borås,T4752,Borås,71700,72984,2327,2523,57.71928321728313,12.945542187337935
14,Västra Götalands län,1490,Borås,T4310,Bosnäs,425,448,424,447,57.67074747462341,12.856796750465026
14,Västra Götalands län,1490,Borås,T4756,Bredared,313,327,517,544,57.80623847610551,12.902172422742073
14,Västra Götalands län,1490,Borås,T4780,Dalsjöfors,3606,3725,1025,1018,57.72007432824902,13.108138018295667
14,Västra Götalands län,1490,Borås,T4792,Dannike,437,453,571,592,57.69229325920663,13.24268512706487
14,Västra Götalands län,1490,Borås,T4808,Fristad,5409,5755,740,755,57.81353325061975,13.010250723217577
14,Västra Götalands län,1490,Borås,T4816,Frufällan och Tosseryd,NA,1303,NA,680,57.75996545240045,12.971659210639055
14,Västra Götalands län,1490,Borås,T4848,Gånghester och Målsryd,2533,2539,927,893,57.69747015592661,13.036824455517667
14,Västra Götalands län,1490,Borås,T4860,Hedared,361,336,477,454,57.80841061043796,12.753627238589653
14,Västra Götalands län,1490,Borås,T4916,Kinnarumma,333,356,451,487,57.596423426554374,12.878208561122044
14,Västra Götalands län,1490,Borås,T4996,Rydboholm,993,990,854,856,57.65527465097384,12.884528724836196
14,Västra Götalands län,1490,Borås,T5000,Rångedala,420,421,376,379,57.793811078669826,13.128777684599948
14,Västra Götalands län,1490,Borås,T5010,Sandared,NA,3355,NA,1178,57.7114602322835,12.7879092339157
14,Västra Götalands län,1490,Borås,T5012,Sandhult,563,573,958,915,57.77131561676148,12.822389020285318
14,Västra Götalands län,1490,Borås,T5008,Sjömarken och Viared,6602,3720,682,538,57.70248382770528,12.836241203833724
14,Västra Götalands län,1490,Borås,T5120,Viskafors,3701,3725,932,939,57.63105457399244,12.857025625815135
14,Västra Götalands län,1490,Borås,T5156,Äspered,293,302,480,494,57.755183091400404,13.18094389661577
14,Västra Götalands län,1491,Ulricehamn,T4740,Blidsberg,540,553,475,489,57.929003241232515,13.492701665686804
14,Västra Götalands län,1491,Ulricehamn,T4788,Dalum,651,674,837,860,57.898568730340784,13.4650898890752
14,Västra Götalands län,1491,Ulricehamn,T4852,Gällstad,536,573,558,595,57.668259391328924,13.429801002774806
14,Västra Götalands län,1491,Ulricehamn,T4888,Hulu,252,239,399,381,57.69934126409816,13.299566011642602
14,Västra Götalands län,1491,Ulricehamn,T4904,Hökerum,642,659,749,765,57.839833730854956,13.288823251409044
14,Västra Götalands län,1491,Ulricehamn,T4948,Marbäck,475,490,674,699,57.741003195262806,13.42192840228616
14,Västra Götalands län,1491,Ulricehamn,T4968,Nitta,360,370,702,723,57.827731287949916,13.188471856557328
14,Västra Götalands län,1491,Ulricehamn,T5004,Rånnaväg,330,334,659,652,57.67694631522677,13.467861624137898
14,Västra Götalands län,1491,Ulricehamn,T5068,Timmele,788,809,699,678,57.85983392723885,13.429321642023755
14,Västra Götalands län,1491,Ulricehamn,T5088,Trädet,296,305,432,452,57.98486814696355,13.53548014234916
14,Västra Götalands län,1491,Ulricehamn,T5104,Ulricehamn,10629,11333,1426,1517,57.79182600217953,13.418415211364705
14,Västra Götalands län,1491,Ulricehamn,T5116,Vegby,575,555,620,570,57.67863563731382,13.37219787126632
14,Västra Götalands län,1492,Åmål,T4800,Fengersfors,323,334,416,430,58.99504744961784,12.463976648004975
14,Västra Götalands län,1492,Åmål,T5096,Tösse,346,333,573,552,58.97125564960719,12.648568021870712
14,Västra Götalands län,1492,Åmål,T5140,Åmål,9373,9511,1273,1278,59.050739482295434,12.69663743557091
14,Västra Götalands län,1493,Mariestad,T5356,Lugnås,641,614,593,559,58.643015309923584,13.699752756543344
14,Västra Götalands län,1493,Mariestad,T5364,Lyrestad,474,489,682,696,58.80392804360187,14.058437912630994
14,Västra Götalands län,1493,Mariestad,T5372,Mariestad,16122,16494,1422,1403,58.70226042543568,13.825882434446964
14,Västra Götalands län,1493,Mariestad,T5412,Sjötorp,437,434,474,470,58.8374198709494,13.980362510610284
14,Västra Götalands län,1493,Mariestad,T5488,Ullervad,885,861,714,692,58.66844993729499,13.853519685280196
14,Västra Götalands län,1494,Lidköping,T5240,Filsbäck,689,667,646,625,58.49061645616509,13.249678796380405
14,Västra Götalands län,1494,Lidköping,T5320,Järpås,789,820,736,774,58.379678022104926,12.974066882862877
14,Västra Götalands län,1494,Lidköping,T5352,Lidköping,22988,23429,1793,1821,58.499079943054014,13.17433261858545
14,Västra Götalands län,1494,Lidköping,T4486,Lidköping norra,3819,4117,1072,1007,58.53101444397457,13.12375310456934
14,Västra Götalands län,1494,Lidköping,T5404,Saleby,212,219,426,441,58.379383831805335,13.146811782195996
14,Västra Götalands län,1494,Lidköping,T5516,Vinninga,1033,1052,953,959,58.452106763187516,13.26168665860159
14,Västra Götalands län,1494,Lidköping,T5890,Örslösa,322,327,538,542,58.50606521752306,12.994132397137857
14,Västra Götalands län,1495,Skara,T5200,Ardala,745,715,1151,1103,58.361344574040814,13.336474775112796
14,Västra Götalands län,1495,Skara,T5208,Axvall,1164,1142,1004,985,58.38635624057402,13.575095426884795
14,Västra Götalands län,1495,Skara,T5216,Eggby,237,222,490,467,58.43249725872397,13.643520933999925
14,Västra Götalands län,1495,Skara,T5420,Skara,11437,11662,1363,1399,58.38424429771953,13.43494458771284
14,Västra Götalands län,1495,Skara,T5504,Varnhem,662,660,959,937,58.38612796175827,13.643420397918765
14,Västra Götalands län,1496,Skövde,T5308,Igelstorp,648,662,863,901,58.399534828778975,13.976628431007216
14,Västra Götalands län,1496,Skövde,T5348,Lerdala,558,543,390,385,58.47833594730588,13.71246089357545
14,Västra Götalands län,1496,Skövde,T5424,Skultorp,3644,3779,1275,1233,58.342101581477884,13.833669712011067
14,Västra Götalands län,1496,Skövde,T5428,Skövde,36842,38725,1666,1675,58.39982419158809,13.854794399129402
14,Västra Götalands län,1496,Skövde,T5444,Stöpen,1373,1429,1263,1258,58.477745242395606,13.865927717905379
14,Västra Götalands län,1496,Skövde,T5464,Tidan,989,1005,689,698,58.57083433226991,14.007999249242099
14,Västra Götalands län,1496,Skövde,T5468,Timmersdala,895,915,772,774,58.528898161277105,13.753473749725346
14,Västra Götalands län,1496,Skövde,T5492,Ulvåker,256,257,626,599,58.47484819827319,13.928058311051041
14,Västra Götalands län,1496,Skövde,T5520,Väring,641,643,512,510,58.51110828599336,13.960766798930175
14,Västra Götalands län,1496,Skövde,T5524,Värsås,616,585,721,791,58.34833238908382,14.047082756359531
14,Västra Götalands län,1497,Hjo,T5296,Hjo,6203,6349,1249,1266,58.304406999819264,14.278623983228119
14,Västra Götalands län,1497,Hjo,T5332,Korsberga,222,217,407,398,58.29932160867922,14.102382905483221
14,Västra Götalands län,1498,Tidaholm,T5220,Ekedalen,481,483,665,665,58.19958644384609,13.840709120816431
14,Västra Götalands län,1498,Tidaholm,T5368,Madängsholm,411,423,640,654,58.13943382970463,13.924211305295362
14,Västra Götalands län,1498,Tidaholm,T5460,Tidaholm,8175,8228,1362,1333,58.17952735776281,13.959423756386908
14,Västra Götalands län,1499,Falköping,T5236,Falköping,17170,17828,1929,1945,58.169995104702984,13.555214983435134
14,Västra Götalands län,1499,Falköping,T5244,Floby,1562,1596,695,717,58.13737241864346,13.336605790182123
14,Västra Götalands län,1499,Falköping,T5264,Gudhem,429,439,1037,1058,58.226816849238986,13.566732944891397
14,Västra Götalands län,1499,Falköping,T5328,Kinnarp,962,981,655,661,58.07510298339238,13.521273626513388
14,Västra Götalands län,1499,Falköping,T5344,Kättilstorp,231,237,455,448,58.04045138342606,13.71108484222223
14,Västra Götalands län,1499,Falköping,T5392,Odensberg,290,282,666,635,58.15394441692111,13.442417609631635
14,Västra Götalands län,1499,Falköping,T5436,Stenstorp,1823,1776,1078,1032,58.27275540015134,13.717217823699178
14,Västra Götalands län,1499,Falköping,T5472,Torbjörntorp,466,455,528,510,58.210927021463064,13.601669266350942
14,Västra Götalands län,1499,Falköping,T5508,Vartofta,529,554,790,753,58.09521392379487,13.629527642447515
14,Västra Götalands län,1499,Falköping,T5532,Åsarp,609,610,589,583,58.023967698281176,13.565019362505499
17,Värmlands län,1715,Kil,T5656,Fagerås,449,442,624,614,59.51855917786033,13.22039582853962
17,Värmlands län,1715,Kil,T5730,Högboda,334,318,282,265,59.563553054062865,13.055178289448703
17,Värmlands län,1715,Kil,T5708,Kil,7627,7714,972,970,59.50487080518942,13.315345245099099
17,Värmlands län,1715,Kil,T5814,Östra Stenåsen,493,485,1820,1790,59.49650893007646,13.342770704938154
17,Värmlands län,1730,Eda,T5628,Charlottenberg,2368,2499,858,876,59.884784257765446,12.301489446173065
17,Värmlands län,1730,Eda,T5636,Eda Glasbruk,215,220,238,241,59.918226085311076,12.26974901917353
17,Värmlands län,1730,Eda,T5716,Koppom,669,672,286,295,59.70899385823086,12.153893264445719
17,Värmlands län,1730,Eda,T5880,Åmotfors,1347,1386,650,661,59.76565201109815,12.362162518714374
17,Värmlands län,1737,Torsby,T5780,Oleby,367,359,291,287,60.13271535561185,13.041015379468718
17,Värmlands län,1737,Torsby,T5816,Stöllet,233,216,308,286,60.41045647466365,13.266789048410915
17,Värmlands län,1737,Torsby,T5836,Sysslebäck,473,434,261,239,60.71194928560952,12.886031423642734
17,Värmlands län,1737,Torsby,T5844,Torsby,4419,4512,620,627,60.1369854232588,13.006960055256478
17,Värmlands län,1760,Storfors,T5722,Kyrksten,237,249,743,780,59.4377337223522,14.3922523123105
17,Värmlands län,1760,Storfors,T5812,Storfors,2218,2203,765,757,59.53467908884405,14.27487290566547
17,Värmlands län,1761,Hammarö,T5790,Rud*,217,448,315,283,59.30063220620781,13.587499477838676
17,Värmlands län,1761,Hammarö,T5804,Skoghall,13605,14368,1216,1199,59.3283752382857,13.499030275412574
17,Värmlands län,1761,Hammarö,T5850,Tye,247,276,291,328,59.3419179635054,13.55533174875592
17,Värmlands län,1761,Hammarö,T5862,Vidöåsen,277,292,1105,1139,59.34261591963741,13.454091001789987
17,Värmlands län,1762,Munkfors,T5760,Munkfors,2834,2957,470,485,59.83419989502563,13.537737041605792
17,Värmlands län,1763,Forshaga,T5632,Deje,2702,2722,851,856,59.60579028438974,13.462186315958052
17,Värmlands län,1763,Forshaga,T5634,Dyvelsten,241,252,530,552,59.51293066737002,13.437892183486216
17,Värmlands län,1763,Forshaga,T5664,Forshaga,6361,6439,1147,1174,59.527911193236264,13.48208909907953
17,Värmlands län,1764,Grums,T5676,Grums,5040,5068,986,989,59.34890628165273,13.10824049162096
